action_share_balanced,action_share_balanced_std,action_share_diversified,action_share_diversified_std,action_share_energy_surplus,action_share_energy_surplus_std,action_share_trust,action_share_trust_std,attack,avg_delay_ms,avg_delay_ms_std,avg_hops,avg_hops_std,bytes_delivered,bytes_delivered_std,c_contested_events,c_contested_events_std,c_contested_final,c_contested_final_std,c_detection_passes,c_detection_passes_std,c_use_cmdp,c_use_cmdp_std,c_use_gan,c_use_gan_std,c_use_lstm,c_use_lstm_std,cmdp_backend,cmdp_checks,cmdp_checks_std,cmdp_constraint_checks,cmdp_constraint_checks_std,cmdp_constraint_violations,cmdp_constraint_violations_std,cmdp_lambda_final,cmdp_lambda_final_std,cmdp_lambda_max_seen,cmdp_lambda_max_seen_std,cmdp_lambda_saturated,cmdp_lambda_saturated_std,cmdp_using_fallback,cmdp_using_fallback_std,cmdp_violation_rate,cmdp_violation_rate_std,cmdp_violations,cmdp_violations_std,control_packets,control_packets_std,det_f1,det_f1_std,det_fn,det_fn_std,det_fp,det_fp_std,det_fpr,det_fpr_std,det_precision,det_precision_std,det_tn,det_tn_std,det_tp,det_tp_std,det_tpr,det_tpr_std,dqn_epsilon_final,dqn_epsilon_final_std,dqn_final_loss,dqn_final_loss_std,dqn_train_steps,dqn_train_steps_std,ecc_agreement_seconds,ecc_agreement_seconds_std,ecc_agreements,ecc_agreements_std,ecc_backend,ecc_encrypt_calls,ecc_encrypt_calls_std,ecc_encrypt_seconds,ecc_encrypt_seconds_std,ecc_keygen_seconds,ecc_keygen_seconds_std,ecc_seconds_per_agreement,ecc_seconds_per_agreement_std,ecc_seconds_per_packet,ecc_seconds_per_packet_std,eighty_pct_dead_round,eighty_pct_dead_round_std,energy_harvested,energy_harvested_std,energy_model,energy_spent,energy_spent_std,gan_backend,gan_epochs_run,gan_epochs_run_std,gan_fallback_reason,gan_final_d_loss,gan_final_d_loss_std,gan_final_g_loss,gan_final_g_loss_std,gan_threshold,gan_threshold_std,gan_using_fallback,gan_using_fallback_std,gan_val_auc,gan_val_auc_std,loss_dead_relay,loss_dead_relay_std,loss_link_failure,loss_link_failure_std,loss_malicious_drop,loss_malicious_drop_std,loss_no_route,loss_no_route_std,lstm_backend,lstm_epochs_run,lstm_epochs_run_std,lstm_eval_beats_persistence,lstm_eval_beats_persistence_std,lstm_eval_beats_seasonal_naive,lstm_eval_beats_seasonal_naive_std,lstm_eval_improvement_over_best_baseline,lstm_eval_improvement_over_best_baseline_std,lstm_eval_lstm_mae,lstm_eval_lstm_mae_std,lstm_eval_lstm_rmse,lstm_eval_lstm_rmse_std,lstm_eval_n_test,lstm_eval_n_test_std,lstm_eval_persistence_mae,lstm_eval_persistence_mae_std,lstm_eval_persistence_rmse,lstm_eval_persistence_rmse_std,lstm_eval_seasonal_naive_mae,lstm_eval_seasonal_naive_mae_std,lstm_eval_seasonal_naive_rmse,lstm_eval_seasonal_naive_rmse_std,lstm_final_loss,lstm_final_loss_std,lstm_horizon,lstm_horizon_std,lstm_using_fallback,lstm_using_fallback_std,malicious_fraction,malicious_fraction_std,malicious_nodes,malicious_nodes_std,mean_residual_energy,mean_residual_energy_std,n_nodes,n_nodes_std,network_lifetime,network_lifetime_std,nodes_alive,nodes_alive_std,nodes_contested,nodes_contested_std,nodes_revoked,nodes_revoked_std,packet_loss_bytes,packet_loss_bytes_std,packets_lost,packets_lost_std,packets_received,packets_received_std,packets_sent,packets_sent_std,pdr,pdr_std,pdr_routable,pdr_routable_std,policy,rounds_completed,rounds_completed_std,route_cache_hits,route_cache_hits_std,route_cache_misses,route_cache_misses_std,route_discoveries,route_discoveries_std,route_failures,route_failures_std,seed,seed_std,speed,speed_std,throughput,throughput_std,total_energy_consumed,total_energy_consumed_std,n_runs,label,policy_label,sweep,pdr_floor
0.5649802547486173,0.11191392183247217,0.11235279227399936,0.03282868457205821,0.02222095089118129,0.004061902675777407,0.300446002086202,0.07502333458463656,grayhole,75.36736281298185,3.4024009427477324,5.800895339784228,0.5468412857301748,394400.5,32199.5,29.0,8.0,19.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dqn,798.5,0.5,1198.0,399.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031308703819661864,0.00031308703819661864,0.5,0.5,2698.5,0.5,0.642706131078224,0.08456659619450313,14.0,4.0,3.0,2.0,0.04285714285714286,0.02857142857142857,0.8615384615384616,0.06153846153846154,67.0,2.0,16.0,4.0,0.5333333333333333,0.1333333333333333,0.05015624999999999,0.00015624999999998973,0.7977451086044312,0.03916001319885254,283.5,99.5,0.005539249999856111,0.00016914999650907703,40.0,0.0,x25519,777.0,3.0,0.045309199986149906,0.000597800046307384,0.003576050004994613,0.0001786499942681985,0.0001384812499964028,4.228749912726928e-06,5.831089741784197e-05,5.44230828898144e-07,200.0,0.0,0.0,0.0,linear,2093.9467773437536,170.99208984374616,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,0.0,0.0,135.0,11.0,121.5,26.5,21.5,2.5,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0,0.3,0.0,30.0,0.0,63.01335702797017,1.730497627654799,100.0,0.0,200.0,0.0,100.0,0.0,19.0,6.0,0.0,0.0,223780.5,29832.5,278.0,35.0,520.5,34.5,798.5,0.5,0.6518745236056349,0.04361419819887641,0.6700655933214072,0.04698867024448422,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,421.0,73.0,21.5,2.5,20261409.0,500.0,20000.0,0.0,15.776019999999999,1.2879800000000001,3698.664297202982,173.0497627654811,2,CMDP floor 0.50,C,cmdp_floor,0.5
0.5708112313625302,0.1164933339908156,0.1104261032982911,0.032252244636627556,0.02220959438823232,0.004073259178726378,0.29655307095094635,0.08016783017546165,grayhole,75.0196828996732,4.02637251433562,5.751078515962036,0.593183779119931,391448.0,27581.0,27.0,6.0,18.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dqn,799.5,0.5,1199.0,400.0,159.5,2.5,0.0,0.0,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.14890447017496072,0.04759114934944478,81.0,76.0,2699.5,0.5,0.6564282580078982,0.09828872312417725,14.0,4.0,2.0,1.0,0.02857142857142857,0.014285714285714285,0.8963210702341138,0.026755852842809402,68.0,1.0,16.0,4.0,0.5333333333333333,0.1333333333333333,0.05015624999999999,0.00015624999999998973,0.8173680305480957,0.07458484172821045,284.0,100.0,0.005463900006361655,0.00010060000749945175,40.0,0.0,x25519,778.5,2.5,0.04532229996948445,5.1700009862543084e-05,0.0035438500035525067,9.544999738864135e-05,0.00013659750015904137,2.515000187486283e-06,5.8217856561471195e-05,1.2054544835084577e-07,200.0,0.0,0.0,0.0,linear,2086.060498046878,177.50297851562095,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,0.0,0.0,136.5,8.5,122.5,25.5,21.0,3.0,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0,0.3,0.0,30.0,0.0,63.0946937238448,1.7793176372645867,100.0,0.0,200.0,0.0,100.0,0.0,18.0,5.0,0.0,0.0,227392.5,24554.5,280.0,31.0,519.5,31.5,799.5,0.5,0.6497567271589486,0.03899327284105131,0.6674457475876816,0.04260579880407095,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,426.0,63.0,21.0,3.0,20261409.0,500.0,20000.0,0.0,15.65792,1.1032400000000004,3690.5306276155193,177.93176372645848,2,CMDP floor 0.60,C,cmdp_floor,0.6
0.2903015947810313,0.03260203475588985,0.15198484277565688,0.04576234120431809,0.022255191711197764,0.004027661855760933,0.5354583707321141,0.08239203781596888,grayhole,75.79244024446507,3.478549435915859,5.848110976631599,0.5715892375011635,395196.0,45681.0,29.0,1.0,16.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dqn,795.5,3.5,1195.0,396.0,858.5,101.5,0.09598593073593067,0.004566017316017329,0.10555194805194801,0.0049999999999999975,0.0,0.0,0.0,0.0,0.7754141923161337,0.17202010054994893,480.0,277.0,2697.0,2.0,0.5434782608695653,0.021739130434782594,17.5,0.5,3.5,0.5,0.05,0.007142857142857142,0.78125,0.03125,66.5,0.5,12.5,0.5,0.4166666666666667,0.016666666666666663,0.05015624999999999,0.00015624999999998973,0.8063817322254181,0.03470131754875183,283.0,99.0,0.005440250002720859,0.00021225000455160625,40.0,0.0,x25519,775.0,7.0,0.04515394998634292,0.0004950500242557609,0.003541799991580774,0.00018190000082540791,0.00013600625006802145,5.306250113790159e-06,5.82621448230465e-05,1.1253549741217523e-07,200.0,0.0,0.0,0.0,linear,2121.276171875002,173.70458984373954,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,0.0,0.0,143.5,24.5,110.5,36.5,20.5,3.5,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0,0.3,0.0,30.0,0.0,62.74761877591828,1.750147216732966,100.0,0.0,200.0,0.0,100.0,0.0,16.0,0.0,0.0,0.0,220951.0,45348.0,274.5,57.5,521.0,54.0,795.5,3.5,0.6552453508805198,0.07076475012958117,0.672942308716965,0.0757556079497016,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,436.0,55.0,20.5,3.5,20261409.0,500.0,20000.0,0.0,15.807839999999999,1.8272399999999989,3725.238122408171,175.01472167329712,2,CMDP floor 0.70,C,cmdp_floor,0.7
0.39464944328324436,0.06342314745517866,0.1767747769414676,0.05351308288331337,0.02230703993139338,0.003975813635565316,0.40626873984389467,0.12091204397405733,grayhole,76.4100049727266,3.7230278631827787,5.955929366957124,0.5731028911073923,389942.0,41957.0,28.5,0.5,15.5,0.5,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dqn,791.0,8.0,1190.5,391.5,1188.0,391.0,0.2599859307359309,0.049933982683982706,0.2599859307359309,0.049933982683982706,0.0,0.0,0.0,0.0,0.9978002686670602,0.00030339757819902724,789.5,7.5,2693.5,5.5,0.5492753623188407,0.015942028985507284,17.5,0.5,3.0,0.0,0.04285714285714286,0.0,0.80625,0.006249999999999978,67.0,0.0,12.5,0.5,0.4166666666666667,0.016666666666666663,0.05015624999999999,0.00015624999999998973,0.8413696587085724,0.03575435280799866,281.5,97.5,0.005441649998829234,0.0001349500053038355,40.0,0.0,x25519,772.5,12.5,0.04615124999691034,0.0007116499546100385,0.0035184500138711883,9.265000880986918e-05,0.00013604124997073085,3.3737501325958874e-06,5.977327564037188e-05,1.8884348221549358e-06,200.0,0.0,0.0,0.0,linear,2167.6450195312455,167.68623046874723,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,0.0,0.0,149.5,22.5,111.0,37.0,18.5,4.5,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0,0.3,0.0,30.0,0.0,62.60843082958364,1.9970060981795221,100.0,0.0,199.5,0.5,99.5,0.5,15.5,0.5,0.0,0.0,222671.5,45157.5,279.0,55.0,512.0,47.0,791.0,8.0,0.6479491446044465,0.06597167276464672,0.6639415018437814,0.07158481394569227,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,430.0,71.0,18.5,4.5,20261409.0,500.0,20000.0,0.0,15.59768,1.6782800000000009,3771.4596355055164,167.39789135407113,2,CMDP floor 0.80,C,cmdp_floor,0.8
0.6346875,0.03968749999999999,0.150625,0.026874999999999996,0.0215625,0.004687499999999999,0.193125,0.008125000000000007,grayhole,75.4289778520434,3.2836121473763598,5.75416765379452,0.47824172786859354,380577.0,31305.0,31.0,3.0,22.0,2.0,6.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,dqn,800.0,0.0,1200.0,400.0,1197.5,399.5,0.43797619047619063,0.1259242424242424,0.43797619047619063,0.1259242424242424,0.0,0.0,0.0,0.0,0.9978125,0.00031249999999999334,798.5,0.5,2700.0,0.0,0.6888888888888889,0.08888888888888885,12.0,3.0,4.0,1.0,0.05714285714285714,0.014285714285714284,0.8125,0.0625,66.0,1.0,18.0,3.0,0.6,0.09999999999999998,0.05,0.0,0.9092528522014618,0.01270565390586853,284.0,100.0,0.005507400002898066,0.0001443999990442535,40.0,0.0,x25519,783.5,7.5,0.04596859998127911,0.0004115999909117818,0.0035895000055461423,0.0001340999788226327,0.00013768500007245167,3.60999997610634e-06,5.867118336016061e-05,3.6290854230278656e-08,200.0,0.0,0.0,0.0,linear,2074.593554687497,157.6408203124928,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,0.0,0.0,155.5,21.5,123.5,21.5,16.5,7.5,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0,0.3,0.0,30.0,0.0,63.213729285410984,1.5822016815529523,100.0,0.0,200.0,0.0,100.0,0.0,22.0,2.0,0.0,0.0,238689.0,28704.0,295.5,35.5,504.5,35.5,800.0,0.0,0.630625,0.044375,0.6443983213210474,0.05147796733874643,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,420.5,52.5,16.5,7.5,20261409.0,500.0,20000.0,0.0,15.22308,1.252200000000001,3678.627071458902,158.22016815529537,2,CMDP floor 0.90,C,cmdp_floor,0.9
