attack,avg_delay_ms,avg_delay_ms_std,avg_hops,avg_hops_std,bytes_delivered,bytes_delivered_std,cmdp_checks,cmdp_checks_std,cmdp_violation_rate,cmdp_violation_rate_std,cmdp_violations,cmdp_violations_std,control_packets,control_packets_std,det_f1,det_f1_std,det_fn,det_fn_std,det_fp,det_fp_std,det_fpr,det_fpr_std,det_precision,det_precision_std,det_tn,det_tn_std,det_tp,det_tp_std,det_tpr,det_tpr_std,ecc_agreement_seconds,ecc_agreement_seconds_std,ecc_agreements,ecc_agreements_std,ecc_backend,ecc_encrypt_calls,ecc_encrypt_calls_std,ecc_encrypt_seconds,ecc_encrypt_seconds_std,ecc_keygen_seconds,ecc_keygen_seconds_std,ecc_seconds_per_agreement,ecc_seconds_per_agreement_std,ecc_seconds_per_packet,ecc_seconds_per_packet_std,eighty_pct_dead_round,eighty_pct_dead_round_std,energy_harvested,energy_harvested_std,energy_model,energy_spent,energy_spent_std,loss_dead_relay,loss_dead_relay_std,loss_link_failure,loss_link_failure_std,loss_malicious_drop,loss_malicious_drop_std,loss_no_route,loss_no_route_std,malicious_fraction,malicious_fraction_std,malicious_nodes,malicious_nodes_std,mean_residual_energy,mean_residual_energy_std,n_nodes,n_nodes_std,network_lifetime,network_lifetime_std,nodes_alive,nodes_alive_std,nodes_contested,nodes_contested_std,nodes_revoked,nodes_revoked_std,packet_loss_bytes,packet_loss_bytes_std,packets_lost,packets_lost_std,packets_received,packets_received_std,packets_sent,packets_sent_std,pdr,pdr_std,pdr_routable,pdr_routable_std,policy,rounds_completed,rounds_completed_std,route_cache_hits,route_cache_hits_std,route_cache_misses,route_cache_misses_std,route_discoveries,route_discoveries_std,route_failures,route_failures_std,seed,seed_std,speed,speed_std,throughput,throughput_std,total_energy_consumed,total_energy_consumed_std,n_runs,label,policy_label,sweep,attack_type,malicious_pct,mean_route_score,mean_route_score_std,score_weight_energy_b,score_weight_energy_b_std,score_weight_trust_a,score_weight_trust_a_std,action0_share,action0_share_std,mean_reward,mean_reward_std,q_states,q_states_std,q_updates,q_updates_std,states_preferring_action0,states_preferring_action0_std,trust_source,code_trust_mean,code_trust_mean_std,trust_signal_correlation,trust_signal_correlation_std,watchdog_trust_mean,watchdog_trust_mean_std,action_share_balanced,action_share_balanced_std,action_share_diversified,action_share_diversified_std,action_share_energy_surplus,action_share_energy_surplus_std,action_share_trust,action_share_trust_std,c_contested_events,c_contested_events_std,c_contested_final,c_contested_final_std,c_detection_passes,c_detection_passes_std,c_use_cmdp,c_use_cmdp_std,c_use_gan,c_use_gan_std,c_use_lstm,c_use_lstm_std,cmdp_backend,cmdp_constraint_checks,cmdp_constraint_checks_std,cmdp_constraint_violations,cmdp_constraint_violations_std,cmdp_lambda_final,cmdp_lambda_final_std,cmdp_lambda_max_seen,cmdp_lambda_max_seen_std,cmdp_lambda_saturated,cmdp_lambda_saturated_std,cmdp_using_fallback,cmdp_using_fallback_std,dqn_epsilon_final,dqn_epsilon_final_std,dqn_final_loss,dqn_final_loss_std,dqn_train_steps,dqn_train_steps_std,gan_backend,gan_epochs_run,gan_epochs_run_std,gan_fallback_reason,gan_final_d_loss,gan_final_d_loss_std,gan_final_g_loss,gan_final_g_loss_std,gan_threshold,gan_threshold_std,gan_using_fallback,gan_using_fallback_std,gan_val_auc,gan_val_auc_std,lstm_backend,lstm_epochs_run,lstm_epochs_run_std,lstm_eval_beats_persistence,lstm_eval_beats_persistence_std,lstm_eval_beats_seasonal_naive,lstm_eval_beats_seasonal_naive_std,lstm_eval_improvement_over_best_baseline,lstm_eval_improvement_over_best_baseline_std,lstm_eval_lstm_mae,lstm_eval_lstm_mae_std,lstm_eval_lstm_rmse,lstm_eval_lstm_rmse_std,lstm_eval_n_test,lstm_eval_n_test_std,lstm_eval_persistence_mae,lstm_eval_persistence_mae_std,lstm_eval_persistence_rmse,lstm_eval_persistence_rmse_std,lstm_eval_seasonal_naive_mae,lstm_eval_seasonal_naive_mae_std,lstm_eval_seasonal_naive_rmse,lstm_eval_seasonal_naive_rmse_std,lstm_final_loss,lstm_final_loss_std,lstm_horizon,lstm_horizon_std,lstm_using_fallback,lstm_using_fallback_std
grayhole,72.81515756932457,3.575280424684607,5.346039400779807,0.48240303714344357,345479.5,18983.5,0.0,0.0,0.0,0.0,0.0,0.0,2699.5,0.5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.006081800007450511,7.299999742826913e-05,40.0,0.0,x25519,784.0,9.0,0.04213194999829284,0.0001760500126692932,0.0035579499945015414,6.215000939846504e-05,0.00015204500018626277,1.8249999357067336e-06,5.374939307452404e-05,8.415746815561344e-07,200.0,0.0,0.0,0.0,linear,1829.6424316406235,146.43637695311827,0.0,0.0,129.0,5.0,191.5,24.5,15.5,8.5,0.4,0.0,40.0,0.0,65.66640700709075,1.4631160418161997,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,273420.5,16748.5,336.0,21.0,463.5,20.5,799.5,0.5,0.5797535982478097,0.02600359824780979,0.5915771061302526,0.032939022902005455,AODV,200.0,0.0,120.0,14.0,679.5,14.5,679.5,14.5,15.5,8.5,20261409.0,500.0,20000.0,0.0,13.81918,0.7593399999999999,3433.3592992909253,146.31160418162017,2,AODV (reference baseline) | grayhole @ 40%,AODV (reference baseline),attack,grayhole,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grayhole,72.4802600781448,3.645659518539972,5.291202855666714,0.5031233854680384,322865.0,13934.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.5,0.5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.006232899993847241,6.5999975049635395e-06,40.0,0.0,x25519,782.0,11.0,0.04304904998753045,0.0016293500066240085,0.003399650002393173,7.684999218326993e-05,0.000155822499846181,1.6499993762409662e-07,5.503151643053101e-05,1.309467168654944e-06,200.0,0.0,0.0,0.0,linear,1781.3010742187446,165.57734374999131,0.0,0.0,135.0,21.0,209.0,5.0,15.5,8.5,0.5,0.0,50.0,0.0,66.14811849615387,1.6587903989645767,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,294947.5,12786.5,359.5,17.5,438.0,15.0,797.5,2.5,0.5492806603773586,0.020530660377358456,0.5604830202010785,0.0270656179312172,AODV,200.0,0.0,117.5,11.5,680.0,14.0,680.0,14.0,15.5,8.5,20261409.0,500.0,20000.0,0.0,12.9146,0.5573600000000001,3385.1881503846125,165.87903989645815,2,AODV (reference baseline) | grayhole @ 50%,AODV (reference baseline),attack,grayhole,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,76.07909628041838,3.2423150414457496,5.853106750066701,0.4940903566240773,448037.0,23409.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005736849991080817,7.985000047483481e-05,40.0,0.0,x25519,747.5,5.5,0.041161850011121714,6.445001417887397e-05,0.0031434500033356017,1.5350002286140807e-05,0.00014342124977702043,1.9962500118708785e-06,5.506836697815297e-05,3.1896455411500483e-07,200.0,0.0,0.0,0.0,linear,2175.262988281259,138.01757812499886,0.0,0.0,166.0,23.0,0.0,0.0,39.5,14.5,0.0,0.0,0.0,0.0,62.19276495227632,1.382721130185537,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,160163.5,27606.5,205.5,37.5,581.5,28.5,787.0,9.0,0.739392657374275,0.04466903928382271,0.7776879901776541,0.032404971309729635,AODV,200.0,0.0,175.0,24.0,612.0,33.0,612.0,33.0,39.5,14.5,20261409.0,500.0,20000.0,0.0,17.92148,0.9363600000000005,3780.7235047723675,138.27211301855323,2,AODV (reference baseline) | trust_poisoning @ 0%,AODV (reference baseline),attack,trust_poisoning,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,73.54440748693426,3.5238513659959025,5.5027991879975895,0.47950169695816314,386703.5,41744.5,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,179.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.005878349988051923,2.2249994799494743e-05,40.0,0.0,x25519,723.5,8.5,0.03985375002412184,0.0009710500071378192,0.0033774499970604666,6.449998181778938e-06,0.0001469587497012981,5.562498699873713e-07,5.5076491683655236e-05,6.950930585027635e-07,200.0,0.0,0.0,0.0,linear,1950.526416015626,153.88618164061722,0.0,0.0,142.0,25.0,76.5,19.5,32.5,6.5,0.1,0.0,10.0,0.0,64.46346177986541,1.5372881432045347,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,199935.5,41350.5,251.0,51.0,505.0,53.0,756.0,2.0,0.6678086266385784,0.0683391306173583,0.6972314570675227,0.06506362489969048,AODV,200.0,0.0,143.5,40.5,612.5,38.5,612.5,38.5,32.5,6.5,20261409.0,500.0,20000.0,0.0,15.468140000000002,1.6697800000000003,3553.6538220134594,153.72881432045233,2,AODV (reference baseline) | trust_poisoning @ 10%,AODV (reference baseline),attack,trust_poisoning,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,75.18174514279272,2.0334851826852898,5.685119706473168,0.26700795310129966,338326.5,60166.5,0.0,0.0,0.0,0.0,0.0,0.0,3154.5,125.5,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.006249499996556551,0.0001841000030253781,40.0,0.0,x25519,674.5,54.5,0.03779205001592345,0.002256250014397665,0.0035025000070163514,7.609999738633633e-05,0.00015623749991391377,4.602500075634447e-06,5.612587306950682e-05,1.1899333845670227e-06,200.0,0.0,0.0,0.0,linear,1825.5384765625001,78.06777343750196,0.0,0.0,133.0,5.0,94.0,12.0,63.5,40.5,0.2,0.0,20.0,0.0,65.71152731070201,0.7740310155090242,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,5.5,1.5,232023.0,46962.0,290.5,57.5,447.5,71.5,738.0,14.0,0.6047482955213354,0.08541127894674971,0.6591928846409133,0.0527412717376875,AODV,200.0,0.0,117.5,33.5,620.5,19.5,620.5,19.5,63.5,40.5,20261409.0,500.0,20000.0,0.0,13.533059999999999,2.4066599999999996,3428.8472689297996,77.40310155090265,2,AODV (reference baseline) | trust_poisoning @ 20%,AODV (reference baseline),attack,trust_poisoning,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,73.93050852484959,1.7048270332245534,5.555705318863213,0.2723045091466143,337330.5,35834.5,0.0,0.0,0.0,0.0,0.0,0.0,3298.5,155.5,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.006378800004313234,0.00016730000788811594,40.0,0.0,x25519,709.5,34.5,0.040617950000523706,0.0014404500270757126,0.003484549999484443,0.00032714999360905495,0.00015947000010783086,4.182500197202893e-06,5.728542413269108e-05,7.553165687133603e-07,200.0,0.0,0.0,0.0,linear,1780.8174316406203,27.970947265628297,0.0,0.0,134.5,16.5,124.5,7.5,60.5,37.5,0.3,0.0,30.0,0.0,66.17104817943022,0.2826685298322573,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,7.0,2.0,255918.5,34703.5,319.5,46.5,450.5,43.5,770.0,3.0,0.585293924178306,0.058773872431863494,0.6334707287933095,0.030507765830346478,AODV,200.0,0.0,123.0,13.0,647.0,16.0,647.0,16.0,60.5,37.5,20261409.0,500.0,20000.0,0.0,13.49322,1.4333800000000005,3382.895182056979,28.266852983225135,2,AODV (reference baseline) | trust_poisoning @ 30%,AODV (reference baseline),attack,trust_poisoning,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,73.23506707184652,2.0411994868068533,5.432986160146871,0.21906863437367585,278727.5,9834.5,0.0,0.0,0.0,0.0,0.0,0.0,3697.5,409.5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.005939450004007085,0.0002887499958887929,40.0,0.0,x25519,644.0,20.0,0.03762880001522717,0.0018402999958198052,0.0031955499962350586,4.145000821154099e-05,0.00014848625010017714,7.2187498972198255e-06,5.8397390547502273e-05,1.0440251317853438e-06,200.0,0.0,0.0,0.0,linear,1526.7352050781242,6.3721191406290245,0.0,0.0,105.0,4.0,162.5,4.5,67.0,21.0,0.4,0.0,40.0,0.0,68.69862736259807,0.07925831605573563,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,12.5,5.5,269947.0,9130.0,334.5,12.5,376.5,11.5,711.0,1.0,0.5295596613388194,0.016919211900617237,0.5846366234167439,0.00029927401915352814,AODV,200.0,0.0,101.5,2.5,609.5,3.5,609.5,3.5,67.0,21.0,20261409.0,500.0,20000.0,0.0,11.1491,0.3933799999999996,3130.137263740192,7.925831605573194,2,AODV (reference baseline) | trust_poisoning @ 40%,AODV (reference baseline),attack,trust_poisoning,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trust_poisoning,72.61090506068001,3.2564506127430306,5.314257866889445,0.38944583681425776,282978.0,8815.0,0.0,0.0,0.0,0.0,0.0,0.0,3442.5,154.5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.006446850007705507,0.00015634999908797909,40.0,0.0,x25519,712.0,19.0,0.04068470003767288,0.00028479999673436396,0.003779950000534882,0.0002264500017190585,0.00016117125019263765,3.9087499771994744e-06,5.7171470868318e-05,1.1256431878703348e-06,200.0,0.0,0.0,0.0,linear,1611.0390624999945,56.56601562499475,0.0,0.0,118.5,5.5,205.0,14.0,54.5,31.5,0.5,0.0,50.0,0.0,67.86674012305632,0.5592852164444508,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,9.0,2.0,307485.0,17559.0,378.0,23.0,388.5,10.5,766.5,12.5,0.5072076013933391,0.021970117439552156,0.5456410894167392,0.00018654396219375258,AODV,200.0,0.0,92.5,14.5,674.0,27.0,674.0,27.0,54.5,31.5,20261409.0,500.0,20000.0,0.0,11.31912,0.3526000000000007,3213.325987694369,55.92852164444548,2,AODV (reference baseline) | trust_poisoning @ 50%,AODV (reference baseline),attack,trust_poisoning,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,75.65512778716402,3.918824364180743,5.78601292078994,0.587274750442937,470639.5,23716.5,0.0,0.0,0.0,0.0,0.0,0.0,2698.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.006363900007272605,0.0002877999977499712,40.0,0.0,x25519,775.0,1.0,0.04384010004105221,0.0006641000018134946,0.0036304500081314472,0.00011154998537676875,0.00015909750018181513,7.194999943749275e-06,5.6569070885974045e-05,9.298955776767333e-07,200.0,0.0,0.0,0.0,linear,2223.919824218754,191.45751953124602,0.0,0.0,166.0,24.0,0.0,0.0,24.5,0.5,0.0,0.0,0.0,0.0,61.71465033312569,1.9249815154335899,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,148201.0,20690.0,190.5,24.5,609.0,25.0,799.5,0.5,0.7617068210262828,0.03079317897371714,0.78576613655132,0.03124417272703056,EAURP,200.0,0.0,204.5,45.5,595.0,45.0,595.0,45.0,24.5,0.5,20261409.0,500.0,20000.0,0.0,18.82558,0.9486600000000003,3828.534966687431,192.4981515433592,2,EAURP (base.pdf substrate) | blackhole @ 0%,EAURP (base.pdf substrate),attack,blackhole,0.0,0.7681975108444346,0.005259298592130257,0.6171465033312569,0.019249815154335936,0.3828534966687431,0.019249815154335936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,67.07470888703142,3.547701397354679,4.5998140998141,0.5007150007150005,234499.0,62394.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,124.0,0.7777777777777778,0.11111111111111116,3.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,6.5,1.5,0.65,0.15000000000000002,0.006552150000061374,1.7049998859874904e-05,40.0,0.0,x25519,603.0,118.0,0.03602690001025621,0.00507520001156081,0.0036552999990817625,0.00020319999384810217,0.00016380375000153436,4.262499714968699e-07,6.041250584045733e-05,3.405432301182677e-06,200.0,0.0,0.0,0.0,linear,1193.427880859373,359.8721191406222,0.0,0.0,86.0,15.0,217.0,25.0,137.0,113.0,0.1,0.0,10.0,0.0,72.0311261523695,3.6131224188317006,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,6.5,1.5,339993.5,55125.5,440.0,73.0,300.0,78.0,740.0,5.0,0.40471168333105056,0.10267086700451991,0.49100190171154035,0.03326994294865379,EAURP,200.0,0.0,117.0,30.0,623.0,25.0,623.0,25.0,137.0,113.0,20261409.0,500.0,20000.0,0.0,9.37996,2.4957599999999998,2796.887384763051,361.3122418831708,2,EAURP (base.pdf substrate) | blackhole @ 10%,EAURP (base.pdf substrate),attack,blackhole,10.0,0.8201299242796067,0.01565768770452669,0.7203112615236948,0.03613122418831699,0.2796887384763051,0.03613122418831699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,62.27600415338023,1.9003823377998401,3.809413580246914,0.20293209876543217,146066.0,22200.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.0,115.0,0.6853448275862069,0.06465517241379304,9.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,10.5,1.5,0.525,0.07499999999999998,0.0062082000040390994,1.8700000509852543e-05,40.0,0.0,x25519,640.5,8.5,0.0373218000131601,0.0005252000119071454,0.0033319499943900155,8.504999823344406e-05,0.0001552050001009775,4.675000127463163e-07,5.826916948257259e-05,4.670112615968601e-08,200.0,0.0,0.0,0.0,linear,1038.3854003906235,61.375439453124045,0.0,0.0,62.0,7.0,389.5,28.5,110.0,36.0,0.2,0.0,20.0,0.0,73.5670363828179,0.5834503429051807,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,10.5,1.5,436010.0,53166.0,561.5,71.5,189.0,27.0,750.5,44.5,0.254861296702122,0.0510877117964616,0.2956934719432037,0.046078679955530416,EAURP,200.0,0.0,84.5,3.5,666.0,48.0,666.0,48.0,110.0,36.0,20261409.0,500.0,20000.0,0.0,5.84264,0.8879999999999999,2643.2963617182095,58.34503429051824,2,EAURP (base.pdf substrate) | blackhole @ 20%,EAURP (base.pdf substrate),attack,blackhole,20.0,0.8441635285681415,0.0032435317037290967,0.735670363828179,0.0058345034290518405,0.264329636171821,0.0058345034290518405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,57.585074253938444,3.196640629149009,3.0931319014682686,0.36955466569591056,128523.5,32178.5,0.0,0.0,0.0,0.0,0.0,0.0,3605.0,160.0,0.5330948121645795,0.07155635062611806,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,11.0,2.0,0.3666666666666667,0.06666666666666668,0.006414599994968739,0.0003150000102323247,40.0,0.0,x25519,668.0,45.0,0.03840405001938052,0.0032941499976004707,0.00369940000018687,0.0001357000037387479,0.0001603649998742185,7.875000255808126e-06,5.741946439108185e-05,1.0632845808409987e-06,200.0,0.0,0.0,0.0,linear,905.7815429687495,149.83759765625052,0.0,0.0,55.5,11.5,450.5,5.5,87.0,65.0,0.3,0.0,30.0,0.0,74.90671865103533,1.5066118930245338,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,11.0,2.0,454934.5,45801.5,593.0,59.0,162.0,39.0,755.0,20.0,0.21608953258722846,0.0573798551678736,0.23966960754076438,0.04223782583931977,EAURP,200.0,0.0,68.5,19.5,686.5,39.5,686.5,39.5,87.0,65.0,20261409.0,500.0,20000.0,0.0,5.14094,1.2871399999999997,2509.3281348964647,150.66118930245307,2,EAURP (base.pdf substrate) | blackhole @ 30%,EAURP (base.pdf substrate),attack,blackhole,30.0,0.8643511679024262,0.006995108401277039,0.7490671865103534,0.015066118930245342,0.2509328134896466,0.015066118930245342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,51.00075507783448,0.13639352744483801,2.3282252316464715,0.04133998574483244,66169.5,30134.5,0.0,0.0,0.0,0.0,0.0,0.0,3733.0,45.0,0.4760522496371553,0.014513788098693803,27.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,12.5,0.5,0.3125,0.012500000000000011,0.006198599989147624,0.00013529999705497175,40.0,0.0,x25519,685.5,28.5,0.038339050004651654,0.0016368499873351539,0.0033786999974836363,8.490000800520647e-05,0.0001549649997286906,3.382499926374294e-06,5.592598679497601e-05,6.266865598590713e-08,200.0,0.0,0.0,0.0,linear,647.6979003906256,24.987744140625807,0.0,0.0,50.5,8.5,551.0,18.0,58.0,34.0,0.4,0.0,40.0,0.0,77.49718485121748,0.2605724863864367,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,12.5,0.5,505792.0,33540.0,659.5,43.5,84.0,38.0,743.5,5.5,0.11336343670512808,0.051948216411403104,0.12044178401954389,0.05042656331939169,EAURP,200.0,0.0,36.5,15.5,707.0,21.0,707.0,21.0,58.0,34.0,20261409.0,500.0,20000.0,0.0,2.64678,1.20538,2250.28151487825,26.057248638643387,2,EAURP (base.pdf substrate) | blackhole @ 40%,EAURP (base.pdf substrate),attack,blackhole,40.0,0.8959903686397213,0.002018685222819283,0.7749718485121748,0.002605724863864345,0.22502815148782518,0.002605724863864345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackhole,49.922063707721634,4.902455335416132,1.8871158392434988,0.5573286052009457,44164.0,29550.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,102.0,0.3866770752016654,0.026021337496747343,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,12.0,1.0,0.24,0.020000000000000004,0.005914649998885579,0.00011875001655425876,40.0,0.0,x25519,633.0,79.0,0.036292050002884935,0.003613749971918878,0.0033458999987487914,9.059999320015777e-05,0.00014786624997213947,2.9687504138564772e-06,5.7516786506826175e-05,1.469314632101723e-06,200.0,0.0,0.0,0.0,linear,498.336083984375,29.942431640624903,0.0,0.0,38.5,1.5,538.5,42.5,87.0,56.0,0.5,0.0,50.0,0.0,78.98306328039712,0.321672251023422,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,12.0,1.0,510095.0,10979.0,664.0,15.0,56.0,38.0,720.0,23.0,0.07616954801485312,0.05034458388285887,0.08225672331967711,0.049765748590435234,EAURP,200.0,0.0,19.0,16.0,701.0,7.0,701.0,7.0,87.0,56.0,20261409.0,500.0,20000.0,0.0,1.7665600000000001,1.1820000000000002,2101.6936719602886,32.167225102342854,2,EAURP (base.pdf substrate) | blackhole @ 50%,EAURP (base.pdf substrate),attack,blackhole,50.0,0.9160911150734999,0.00023548487345070868,0.789830632803971,0.003216722510234249,0.2101693671960289,0.003216722510234249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grayhole,75.65512778716402,3.918824364180743,5.78601292078994,0.587274750442937,470639.5,23716.5,0.0,0.0,0.0,0.0,0.0,0.0,2698.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.006388699999661185,0.00020489999951678328,40.0,0.0,x25519,775.0,1.0,0.04349289998572203,0.0012633000624191482,0.0035499499917932553,0.0001487499994254904,0.0001597174999915296,5.122499987919579e-06,5.611786107260475e-05,1.557654453350378e-06,200.0,0.0,0.0,0.0,linear,2223.919824218754,191.45751953124602,0.0,0.0,166.0,24.0,0.0,0.0,24.5,0.5,0.0,0.0,0.0,0.0,61.71465033312569,1.9249815154335899,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,148201.0,20690.0,190.5,24.5,609.0,25.0,799.5,0.5,0.7617068210262828,0.03079317897371714,0.78576613655132,0.03124417272703056,EAURP,200.0,0.0,204.5,45.5,595.0,45.0,595.0,45.0,24.5,0.5,20261409.0,500.0,20000.0,0.0,18.82558,0.9486600000000003,3828.534966687431,192.4981515433592,2,EAURP (base.pdf substrate) | grayhole @ 0%,EAURP (base.pdf substrate),attack,grayhole,0.0,0.7681975108444346,0.005259298592130257,0.6171465033312569,0.019249815154335936,0.3828534966687431,0.019249815154335936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
