attack,avg_delay_ms,avg_delay_ms_std,avg_hops,avg_hops_std,bytes_delivered,bytes_delivered_std,cmdp_checks,cmdp_checks_std,cmdp_violation_rate,cmdp_violation_rate_std,cmdp_violations,cmdp_violations_std,control_packets,control_packets_std,det_f1,det_f1_std,det_fn,det_fn_std,det_fp,det_fp_std,det_fpr,det_fpr_std,det_precision,det_precision_std,det_tn,det_tn_std,det_tp,det_tp_std,det_tpr,det_tpr_std,ecc_agreement_seconds,ecc_agreement_seconds_std,ecc_agreements,ecc_agreements_std,ecc_backend,ecc_encrypt_calls,ecc_encrypt_calls_std,ecc_encrypt_seconds,ecc_encrypt_seconds_std,ecc_keygen_seconds,ecc_keygen_seconds_std,ecc_seconds_per_agreement,ecc_seconds_per_agreement_std,ecc_seconds_per_packet,ecc_seconds_per_packet_std,eighty_pct_dead_round,eighty_pct_dead_round_std,energy_harvested,energy_harvested_std,energy_model,energy_spent,energy_spent_std,loss_dead_relay,loss_dead_relay_std,loss_link_failure,loss_link_failure_std,loss_malicious_drop,loss_malicious_drop_std,loss_no_route,loss_no_route_std,malicious_fraction,malicious_fraction_std,malicious_nodes,malicious_nodes_std,mean_residual_energy,mean_residual_energy_std,n_nodes,n_nodes_std,network_lifetime,network_lifetime_std,nodes_alive,nodes_alive_std,nodes_contested,nodes_contested_std,nodes_revoked,nodes_revoked_std,packet_loss_bytes,packet_loss_bytes_std,packets_lost,packets_lost_std,packets_received,packets_received_std,packets_sent,packets_sent_std,pdr,pdr_std,pdr_routable,pdr_routable_std,policy,rounds_completed,rounds_completed_std,route_cache_hits,route_cache_hits_std,route_cache_misses,route_cache_misses_std,route_discoveries,route_discoveries_std,route_failures,route_failures_std,seed,seed_std,speed,speed_std,throughput,throughput_std,total_energy_consumed,total_energy_consumed_std,n_runs,label,policy_label,sweep,speed_value,mean_route_score,mean_route_score_std,score_weight_energy_b,score_weight_energy_b_std,score_weight_trust_a,score_weight_trust_a_std,action0_share,action0_share_std,mean_reward,mean_reward_std,q_states,q_states_std,q_updates,q_updates_std,states_preferring_action0,states_preferring_action0_std,trust_source,code_trust_mean,code_trust_mean_std,trust_signal_correlation,trust_signal_correlation_std,watchdog_trust_mean,watchdog_trust_mean_std,action_share_balanced,action_share_balanced_std,action_share_diversified,action_share_diversified_std,action_share_energy_surplus,action_share_energy_surplus_std,action_share_trust,action_share_trust_std,c_contested_events,c_contested_events_std,c_contested_final,c_contested_final_std,c_detection_passes,c_detection_passes_std,c_use_cmdp,c_use_cmdp_std,c_use_gan,c_use_gan_std,c_use_lstm,c_use_lstm_std,cmdp_backend,cmdp_constraint_checks,cmdp_constraint_checks_std,cmdp_constraint_violations,cmdp_constraint_violations_std,cmdp_lambda_final,cmdp_lambda_final_std,cmdp_lambda_max_seen,cmdp_lambda_max_seen_std,cmdp_lambda_saturated,cmdp_lambda_saturated_std,cmdp_using_fallback,cmdp_using_fallback_std,dqn_epsilon_final,dqn_epsilon_final_std,dqn_final_loss,dqn_final_loss_std,dqn_train_steps,dqn_train_steps_std,gan_backend,gan_epochs_run,gan_epochs_run_std,gan_fallback_reason,gan_final_d_loss,gan_final_d_loss_std,gan_final_g_loss,gan_final_g_loss_std,gan_threshold,gan_threshold_std,gan_using_fallback,gan_using_fallback_std,gan_val_auc,gan_val_auc_std,lstm_backend,lstm_epochs_run,lstm_epochs_run_std,lstm_eval_beats_persistence,lstm_eval_beats_persistence_std,lstm_eval_beats_seasonal_naive,lstm_eval_beats_seasonal_naive_std,lstm_eval_improvement_over_best_baseline,lstm_eval_improvement_over_best_baseline_std,lstm_eval_lstm_mae,lstm_eval_lstm_mae_std,lstm_eval_lstm_rmse,lstm_eval_lstm_rmse_std,lstm_eval_n_test,lstm_eval_n_test_std,lstm_eval_persistence_mae,lstm_eval_persistence_mae_std,lstm_eval_persistence_rmse,lstm_eval_persistence_rmse_std,lstm_eval_seasonal_naive_mae,lstm_eval_seasonal_naive_mae_std,lstm_eval_seasonal_naive_rmse,lstm_eval_seasonal_naive_rmse_std,lstm_final_loss,lstm_final_loss_std,lstm_horizon,lstm_horizon_std,lstm_using_fallback,lstm_using_fallback_std
none,73.26867023803487,4.331553609485972,5.465272770362601,0.6288038846896638,489310.5,47025.5,0.0,0.0,0.0,0.0,0.0,0.0,2651.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005794800004878198,0.000265200005742372,38.0,0.0,x25519,711.5,48.5,0.038359149963071104,0.0009155499719781801,0.003216750003048219,0.00017204999312525615,0.00015249473697047887,6.978947519536112e-06,5.4076627421378404e-05,2.3993906647346065e-06,200.0,0.0,0.0,0.0,linear,1977.531103515627,70.49731445312193,0.0,0.0,79.0,10.0,0.0,0.0,44.5,6.5,0.0,0.0,0.0,0.0,64.17576785552961,0.7086632301074687,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95259.0,11741.0,123.5,16.5,632.5,58.5,756.0,42.0,0.8349181777974348,0.030996609169983758,0.8874861078034453,0.02172441851234419,AODV,200.0,0.0,413.5,82.5,342.5,40.5,342.5,40.5,44.5,6.5,20261409.0,500.0,1.0,0.0,19.57242,1.8810199999999995,3582.423214447039,70.86632301074656,2,AODV (reference baseline) @ v=1.0,AODV (reference baseline),speed_realistic,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,73.24219100273402,4.358032844786827,5.453560066656568,0.6405165883956978,488717.0,46432.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005609850002656458,9.404999946127646e-05,38.0,0.0,x25519,711.5,48.5,0.037018500006524846,0.0024692000006325543,0.003104500005065347,0.00022069999431550968,0.00014762763164885415,2.474999985823073e-06,5.203402904384327e-05,7.652903442564263e-08,200.0,0.0,0.0,0.0,linear,1975.6166992187523,72.41171874999634,0.0,0.0,79.5,9.5,0.0,0.0,44.5,6.5,0.0,0.0,0.0,0.0,64.1899901873311,0.7228855619089671,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95852.5,11147.5,124.0,16.0,632.0,58.0,756.0,42.0,0.8342916113813947,0.03037004275394367,0.8868282130666032,0.02106652377550211,AODV,200.0,0.0,409.0,78.0,347.0,36.0,347.0,36.0,44.5,6.5,20261409.0,500.0,5.0,0.0,19.54868,1.8572799999999994,3581.0009812668895,72.28855619089586,2,AODV (reference baseline) @ v=5.0,AODV (reference baseline),speed_realistic,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,73.47420289325309,4.624527604428309,5.480811632203087,0.6686729038793877,492475.0,44687.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005566300009377301,0.00020310000763856806,38.0,0.0,x25519,717.5,44.5,0.03712180002912646,0.0019994000213046093,0.003237750002881512,0.00018414999431115575,0.0001464815791941395,5.344737043120202e-06,5.176398665424565e-05,4.2382910774818494e-07,200.0,0.0,0.0,0.0,linear,2005.2460449218775,95.19145507811902,0.0,0.0,80.5,10.5,0.0,0.0,39.5,1.5,0.0,0.0,0.0,0.0,63.89380628069773,0.9455362610674598,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,93101.0,8396.0,120.0,12.0,637.0,55.0,757.0,43.0,0.840063025210084,0.024936974789915967,0.8864605148724909,0.02167596806714167,AODV,200.0,0.0,412.5,77.5,344.5,34.5,344.5,34.5,39.5,1.5,20261409.0,500.0,10.0,0.0,19.698999999999998,1.7874800000000004,3610.619371930226,94.55362610674501,2,AODV (reference baseline) @ v=10.0,AODV (reference baseline),speed_realistic,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,72.962839880221,4.367106809517033,5.418018423099358,0.6309680633871282,498950.5,42028.5,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0055026500103849685,7.765000373183284e-05,38.0,0.0,x25519,720.0,42.0,0.03826279997701931,0.0016024999986257171,0.002921349996540812,0.00010335000297345687,0.00014480657922065704,2.0434211508377084e-06,5.319395277044501e-05,8.772861357402393e-07,200.0,0.0,0.0,0.0,linear,1996.9345703125055,94.15751953124538,0.0,0.0,76.5,9.5,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,63.97128450830192,0.945066144464775,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89239.5,8351.5,116.5,11.5,643.5,51.5,760.0,40.0,0.8454861111111112,0.023263888888888917,0.8926149164982695,0.01945857431537873,AODV,200.0,0.0,427.0,75.0,333.0,35.0,333.0,35.0,40.0,2.0,20261409.0,500.0,15.0,0.0,19.958019999999998,1.6811400000000012,3602.8715491698085,94.50661444647699,2,AODV (reference baseline) @ v=15.0,AODV (reference baseline),speed_realistic,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,72.94615689957593,4.350423828871968,5.397748152829088,0.6106977931168576,498675.0,42304.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005549049990804633,0.00021675000243703835,38.0,0.0,x25519,718.0,44.0,0.037762800022392184,0.0011770999826694606,0.0030715500015503494,5.175001024326775e-05,0.000146027631336964,5.703947432553644e-06,5.269184252132085e-05,1.589611543549661e-06,200.0,0.0,0.0,0.0,linear,1983.3549804687523,80.57792968749243,0.0,0.0,74.5,7.5,0.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,64.10931556877391,0.8070350839927762,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89586.5,8698.5,116.5,11.5,643.5,51.5,760.0,40.0,0.8454861111111112,0.023263888888888917,0.8952058848726996,0.01686760594094877,AODV,200.0,0.0,435.0,66.0,325.0,26.0,325.0,26.0,42.0,4.0,20261409.0,500.0,20.0,0.0,19.947000000000003,1.6921599999999994,3589.068443122609,80.70350839927801,2,AODV (reference baseline) @ v=20.0,AODV (reference baseline),speed_realistic,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,73.19158608421503,4.563593317716034,5.43081171950048,0.6858549471661863,502690.5,36075.5,0.0,0.0,0.0,0.0,0.0,0.0,2686.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005801749999591266,0.00020725000103993807,38.0,0.0,x25519,733.5,28.5,0.038137799961987184,0.0021259000059217215,0.0031738499983475776,6.849999408586882e-06,0.0001526776315681912,5.453947395787841e-06,5.196010521388066e-05,8.79396056340999e-07,200.0,0.0,0.0,0.0,linear,2024.4051269531299,145.15668945312177,0.0,0.0,86.5,18.5,0.0,0.0,49.5,11.5,0.0,0.0,0.0,0.0,63.713613586829226,1.465897174312321,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,104665.5,21564.5,136.0,30.0,647.0,47.0,783.0,17.0,0.825394908616188,0.04210509138381202,0.8809124923214385,0.029848662534204484,EAURP,200.0,0.0,454.5,74.5,328.5,57.5,328.5,57.5,49.5,11.5,20261409.0,500.0,1.0,0.0,20.10762,1.4430200000000006,3628.6386413170776,146.58971743123152,2,EAURP (base.pdf substrate) @ v=1.0,EAURP (base.pdf substrate),speed_realistic,1.0,0.7732911317766732,0.005322667050189689,0.6371361358682922,0.01465897174312325,0.3628638641317078,0.01465897174312325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,73.19158608421503,4.563593317716034,5.43081171950048,0.6858549471661863,502690.5,36075.5,0.0,0.0,0.0,0.0,0.0,0.0,2686.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005742349998399732,4.024999543617014e-05,38.0,0.0,x25519,733.5,28.5,0.03834310000638652,0.0009854999862000113,0.003291550005087629,0.00012954999328940175,0.0001511144736420982,1.0592104062150115e-06,5.2300919761504464e-05,6.88583813228173e-07,200.0,0.0,0.0,0.0,linear,2024.4051269531299,145.15668945312177,0.0,0.0,86.5,18.5,0.0,0.0,49.5,11.5,0.0,0.0,0.0,0.0,63.713613586829226,1.465897174312321,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,104665.5,21564.5,136.0,30.0,647.0,47.0,783.0,17.0,0.825394908616188,0.04210509138381202,0.8809124923214385,0.029848662534204484,EAURP,200.0,0.0,454.5,74.5,328.5,57.5,328.5,57.5,49.5,11.5,20261409.0,500.0,5.0,0.0,20.10762,1.4430200000000006,3628.6386413170776,146.58971743123152,2,EAURP (base.pdf substrate) @ v=5.0,EAURP (base.pdf substrate),speed_realistic,5.0,0.7732911317766732,0.005322667050189689,0.6371361358682922,0.01465897174312325,0.3628638641317078,0.01465897174312325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,73.2170390672273,4.592626615342525,5.432999535810302,0.6894836856662088,501242.0,37524.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005700400010027806,0.00044549999620357994,38.0,0.0,x25519,735.5,26.5,0.03813180005636241,0.0008994999934657244,0.0033222999936697306,0.00047169999561447185,0.00015001052657967912,1.1723684110620525e-05,5.1868000458350845e-05,6.458219152693055e-07,200.0,0.0,0.0,0.0,linear,2027.347656250006,148.19218749999789,0.0,0.0,90.5,22.5,0.0,0.0,47.5,9.5,0.0,0.0,0.0,0.0,63.68771510143617,1.49277221688995,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,106543.5,23442.5,138.0,32.0,645.0,49.0,783.0,17.0,0.8227839425587468,0.04471605744125329,0.8756908736196409,0.03507028123600203,EAURP,200.0,0.0,449.0,80.0,334.0,63.0,334.0,63.0,47.5,9.5,20261409.0,500.0,10.0,0.0,20.049680000000002,1.500960000000001,3631.228489856384,149.2772216889948,2,EAURP (base.pdf substrate) @ v=10.0,EAURP (base.pdf substrate),speed_realistic,10.0,0.7730780557614292,0.005535743065433696,0.6368771510143616,0.014927722168899538,0.36312284898563835,0.014927722168899538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,72.56976338682767,5.007129678461666,5.421601110205769,0.6913285133621527,507463.0,34139.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005399949994171038,1.949993020389229e-06,38.0,0.0,x25519,736.5,25.5,0.03788834997249069,0.00043655002082232386,0.0030488499942293856,2.104999657603912e-05,0.0001421039472150273,5.131560579971727e-08,5.1484984235741353e-05,1.1898398875615494e-06,200.0,0.0,0.0,0.0,linear,2025.750781250005,154.78818359374577,0.0,0.0,82.5,17.5,0.0,0.0,46.0,8.0,0.0,0.0,0.0,0.0,63.67757738680602,1.553054181868717,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98900.5,18635.5,128.5,25.5,654.0,43.0,782.5,17.5,0.8349714052287582,0.03627859477124179,0.8870255933198223,0.027672569409836423,EAURP,200.0,0.0,464.0,76.0,318.5,58.5,318.5,58.5,46.0,8.0,20261409.0,500.0,15.0,0.0,20.29852,1.3655599999999986,3632.242261319398,155.3054181868706,2,EAURP (base.pdf substrate) @ v=15.0,EAURP (base.pdf substrate),speed_realistic,15.0,0.7733380693206733,0.0056189886002361855,0.6367757738680602,0.015530541818687127,0.3632242261319398,0.015530541818687127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,72.21853319041531,4.833902561500757,5.35668397388867,0.6727759279116579,505986.0,34874.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005958449984973413,0.0003656499957287451,38.0,0.0,x25519,743.5,18.5,0.039495049975812435,0.0015988499799277633,0.0034614000032888725,0.0001973000144062098,0.0001568013153940372,9.62236830865118e-06,5.309981162528352e-05,8.291909413046664e-07,200.0,0.0,0.0,0.0,linear,2027.1340332031327,172.13334960937516,0.0,0.0,90.0,24.0,0.0,0.0,39.5,1.5,0.0,0.0,0.0,0.0,63.67406796239601,1.720829605837551,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100306.5,19299.5,129.5,25.5,653.5,42.5,783.0,17.0,0.8338250652741515,0.03617493472584854,0.8780722237306544,0.03531360304099923,EAURP,200.0,0.0,461.5,77.5,321.5,60.5,321.5,60.5,39.5,1.5,20261409.0,500.0,20.0,0.0,20.239440000000002,1.3949599999999993,3632.5932037604,172.08296058375504,2,EAURP (base.pdf substrate) @ v=20.0,EAURP (base.pdf substrate),speed_realistic,20.0,0.7735231698965237,0.005835836324727284,0.6367406796239601,0.017208296058375483,0.3632593203760399,0.017208296058375483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
