attack,avg_delay_ms,avg_delay_ms_std,avg_hops,avg_hops_std,bytes_delivered,bytes_delivered_std,cmdp_checks,cmdp_checks_std,cmdp_violation_rate,cmdp_violation_rate_std,cmdp_violations,cmdp_violations_std,control_packets,control_packets_std,det_f1,det_f1_std,det_fn,det_fn_std,det_fp,det_fp_std,det_fpr,det_fpr_std,det_precision,det_precision_std,det_tn,det_tn_std,det_tp,det_tp_std,det_tpr,det_tpr_std,ecc_agreement_seconds,ecc_agreement_seconds_std,ecc_agreements,ecc_agreements_std,ecc_backend,ecc_encrypt_calls,ecc_encrypt_calls_std,ecc_encrypt_seconds,ecc_encrypt_seconds_std,ecc_keygen_seconds,ecc_keygen_seconds_std,ecc_seconds_per_agreement,ecc_seconds_per_agreement_std,ecc_seconds_per_packet,ecc_seconds_per_packet_std,eighty_pct_dead_round,eighty_pct_dead_round_std,energy_harvested,energy_harvested_std,energy_model,energy_spent,energy_spent_std,loss_dead_relay,loss_dead_relay_std,loss_link_failure,loss_link_failure_std,loss_malicious_drop,loss_malicious_drop_std,loss_no_route,loss_no_route_std,malicious_fraction,malicious_fraction_std,malicious_nodes,malicious_nodes_std,mean_residual_energy,mean_residual_energy_std,n_nodes,n_nodes_std,network_lifetime,network_lifetime_std,nodes_alive,nodes_alive_std,nodes_contested,nodes_contested_std,nodes_revoked,nodes_revoked_std,packet_loss_bytes,packet_loss_bytes_std,packets_lost,packets_lost_std,packets_received,packets_received_std,packets_sent,packets_sent_std,pdr,pdr_std,pdr_routable,pdr_routable_std,policy,rounds_completed,rounds_completed_std,route_cache_hits,route_cache_hits_std,route_cache_misses,route_cache_misses_std,route_discoveries,route_discoveries_std,route_failures,route_failures_std,seed,seed_std,speed,speed_std,throughput,throughput_std,total_energy_consumed,total_energy_consumed_std,n_runs,label,policy_label,sweep,energy_mode,mean_route_score,mean_route_score_std,score_weight_energy_b,score_weight_energy_b_std,score_weight_trust_a,score_weight_trust_a_std,action0_share,action0_share_std,mean_reward,mean_reward_std,q_states,q_states_std,q_updates,q_updates_std,states_preferring_action0,states_preferring_action0_std,trust_source,code_trust_mean,code_trust_mean_std,trust_signal_correlation,trust_signal_correlation_std,watchdog_trust_mean,watchdog_trust_mean_std,action_share_balanced,action_share_balanced_std,action_share_diversified,action_share_diversified_std,action_share_energy_surplus,action_share_energy_surplus_std,action_share_trust,action_share_trust_std,c_contested_events,c_contested_events_std,c_contested_final,c_contested_final_std,c_detection_passes,c_detection_passes_std,c_use_cmdp,c_use_cmdp_std,c_use_gan,c_use_gan_std,c_use_lstm,c_use_lstm_std,cmdp_backend,cmdp_constraint_checks,cmdp_constraint_checks_std,cmdp_constraint_violations,cmdp_constraint_violations_std,cmdp_lambda_final,cmdp_lambda_final_std,cmdp_lambda_max_seen,cmdp_lambda_max_seen_std,cmdp_lambda_saturated,cmdp_lambda_saturated_std,cmdp_using_fallback,cmdp_using_fallback_std,dqn_epsilon_final,dqn_epsilon_final_std,dqn_final_loss,dqn_final_loss_std,dqn_train_steps,dqn_train_steps_std,gan_backend,gan_epochs_run,gan_epochs_run_std,gan_fallback_reason,gan_final_d_loss,gan_final_d_loss_std,gan_final_g_loss,gan_final_g_loss_std,gan_threshold,gan_threshold_std,gan_using_fallback,gan_using_fallback_std,gan_val_auc,gan_val_auc_std,lstm_backend,lstm_epochs_run,lstm_epochs_run_std,lstm_eval_beats_persistence,lstm_eval_beats_persistence_std,lstm_eval_beats_seasonal_naive,lstm_eval_beats_seasonal_naive_std,lstm_eval_improvement_over_best_baseline,lstm_eval_improvement_over_best_baseline_std,lstm_eval_lstm_mae,lstm_eval_lstm_mae_std,lstm_eval_lstm_rmse,lstm_eval_lstm_rmse_std,lstm_eval_n_test,lstm_eval_n_test_std,lstm_eval_persistence_mae,lstm_eval_persistence_mae_std,lstm_eval_persistence_rmse,lstm_eval_persistence_rmse_std,lstm_eval_seasonal_naive_mae,lstm_eval_seasonal_naive_mae_std,lstm_eval_seasonal_naive_rmse,lstm_eval_seasonal_naive_rmse_std,lstm_final_loss,lstm_final_loss_std,lstm_horizon,lstm_horizon_std,lstm_using_fallback,lstm_using_fallback_std
none,76.07909628041838,3.2423150414457496,5.853106750066701,0.4940903566240773,448037.0,23409.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.004025999991426943,0.0012111000069126021,40.0,0.0,x25519,747.5,5.5,0.022818649971668492,0.004665849994125892,0.0024056999991444172,0.0005800999879284063,0.00010064999978567357,3.0277500172815053e-05,3.057420458111828e-05,6.466900494076313e-06,200.0,0.0,0.0,0.0,linear,2175.262988281259,138.01757812499886,0.0,0.0,166.0,23.0,0.0,0.0,39.5,14.5,0.0,0.0,0.0,0.0,62.19276495227632,1.382721130185537,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,160163.5,27606.5,205.5,37.5,581.5,28.5,787.0,9.0,0.739392657374275,0.04466903928382271,0.7776879901776541,0.032404971309729635,AODV,200.0,0.0,175.0,24.0,612.0,33.0,612.0,33.0,39.5,14.5,20261409.0,500.0,20000.0,0.0,17.92148,0.9363600000000005,3780.7235047723675,138.27211301855323,2,AODV (reference baseline) | linear energy,AODV (reference baseline),energy,linear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,76.92615067065668,4.85800784207882,6.022189752368906,0.6723494967778514,470077.0,17886.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0026015000003098976,6.759999814676121e-05,40.0,0.0,x25519,771.0,4.0,0.01785699998617929,5.839999175805133e-05,0.0016436499881820055,5.994999628455844e-05,6.503750000774744e-05,1.6899999536690248e-06,2.316106050280052e-05,4.441536997814698e-08,200.0,0.0,951.8052901687146,28.58881614773975,solar,2325.524755859381,240.2322753906194,0.0,0.0,165.0,24.0,0.0,0.0,20.5,3.5,0.0,0.0,0.0,0.0,70.25158789788195,2.6662205231312015,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,143109.0,15600.0,185.5,20.5,606.0,20.0,791.5,0.5,0.7656511384387491,0.025752148539759157,0.7861479581107793,0.030018925852714817,AODV,200.0,0.0,187.0,39.0,604.5,39.5,604.5,39.5,20.5,3.5,20261409.0,500.0,20000.0,0.0,18.80308,0.7154399999999992,2974.8412102118064,266.62205231311964,2,AODV (reference baseline) | solar energy,AODV (reference baseline),energy,solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,75.65512778716402,3.918824364180743,5.78601292078994,0.587274750442937,470639.5,23716.5,0.0,0.0,0.0,0.0,0.0,0.0,2698.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.002624600003400701,2.7199997930438258e-05,40.0,0.0,x25519,775.0,1.0,0.017995449981754064,4.049974450026639e-06,0.0016594999960943824,1.9899996914318763e-05,6.561500008501754e-05,6.799999482609578e-07,2.321998086295894e-05,3.5187039113528877e-08,200.0,0.0,0.0,0.0,linear,2223.919824218754,191.45751953124602,0.0,0.0,166.0,24.0,0.0,0.0,24.5,0.5,0.0,0.0,0.0,0.0,61.71465033312569,1.9249815154335899,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,148201.0,20690.0,190.5,24.5,609.0,25.0,799.5,0.5,0.7617068210262828,0.03079317897371714,0.78576613655132,0.03124417272703056,EAURP,200.0,0.0,204.5,45.5,595.0,45.0,595.0,45.0,24.5,0.5,20261409.0,500.0,20000.0,0.0,18.82558,0.9486600000000003,3828.534966687431,192.4981515433592,2,EAURP (base.pdf substrate) | linear energy,EAURP (base.pdf substrate),energy,linear,0.7681975108444346,0.005259298592130257,0.6171465033312569,0.019249815154335936,0.3828534966687431,0.019249815154335936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,76.62936884523833,4.213938558628151,5.907296828670217,0.6179886525695877,483323.5,11074.5,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.002672399996299646,8.870000056049321e-05,40.0,0.0,x25519,783.0,7.0,0.01833065000573697,0.00020364996998978313,0.0016863500113686314,7.46500172681408e-05,6.680999990749115e-05,2.2175000140123275e-06,2.341498842535883e-05,4.69418759856059e-07,200.0,0.0,951.4218968866287,28.783459252809962,solar,2322.8088378906355,257.8949707031229,0.0,0.0,158.5,18.5,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,70.26905445677328,2.8635119334842614,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,135942.5,8473.5,175.5,11.5,624.5,11.5,800.0,0.0,0.780625,0.014375000000000027,0.7977684979772934,0.021819130888685867,EAURP,200.0,0.0,221.5,43.5,578.5,43.5,578.5,43.5,17.0,7.0,20261409.0,500.0,20000.0,0.0,19.33294,0.4429800000000004,2973.094554322671,286.3511933484265,2,EAURP (base.pdf substrate) | solar energy,EAURP (base.pdf substrate),energy,solar,0.7986042471913433,0.011676252183583202,0.7026905445677327,0.028635119334842585,0.2973094554322672,0.028635119334842585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,79.64238053690852,4.294788978499781,6.312604593757845,0.5556386494853984,478111.5,24399.5,0.0,0.0,0.0,0.0,0.0,0.0,2696.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0027360499971109675,6.895000296935905e-05,40.0,0.0,x25519,768.5,7.5,0.019231949980166974,0.00013164998381398618,0.0017532500005472684,5.014999806007836e-05,6.84012499277742e-05,1.7237500742339762e-06,2.5026020741969524e-05,7.292800488065858e-08,200.0,0.0,0.0,0.0,linear,2408.2437011718803,136.14760742188014,0.0,0.0,149.5,19.5,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,59.893850203791544,1.3480588208638942,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,140490.0,21134.0,180.5,26.5,619.0,27.0,799.5,0.5,0.7742130788485607,0.033286921151439275,0.8051990056491052,0.027275221155018514,A:DRL-EAURP,200.0,0.0,224.5,42.5,575.0,42.0,575.0,42.0,31.0,7.0,20261409.0,500.0,20000.0,0.0,19.12446,0.9759799999999998,4010.614979620846,134.80588208638937,2,A: DRL-EAURP (paper) | linear energy,A: DRL-EAURP (paper),energy,linear,,,,,,,0.7767506257822278,0.024250625782227808,0.5484261576971214,0.0665738423028786,5.0,0.0,799.5,0.5,4.0,0.0,watchdog_pfr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,79.76514037486231,6.240190024200302,6.305595706523194,0.8849607858882731,473785.5,17044.5,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.002727700009927503,8.700000944372732e-05,40.0,0.0,x25519,784.0,8.0,0.01950815004420292,7.349995939875953e-06,0.0017422000018996187,7.819999518687837e-05,6.819250024818757e-05,2.1750002360931803e-06,2.4885531270538192e-05,2.6330898737778196e-07,200.0,0.0,950.9913583265461,28.78181118302922,solar,2433.9017089843896,337.29916992187555,0.0,0.0,172.5,26.5,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,69.19220008490592,3.631725827171742,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,145480.5,14443.5,188.5,18.5,611.5,18.5,800.0,0.0,0.764375,0.023125000000000007,0.7802965219202332,0.03155914818285954,A:DRL-EAURP,200.0,0.0,215.5,34.5,584.5,34.5,584.5,34.5,16.0,8.0,20261409.0,500.0,20000.0,0.0,18.95142,0.6817799999999998,3080.779991509407,363.172582717174,2,A: DRL-EAURP (paper) | solar energy,A: DRL-EAURP (paper),energy,solar,,,,,,,0.776875,0.03937499999999999,0.5287499999999999,0.046249999999999986,4.0,0.0,800.0,0.0,3.0,0.0,watchdog_pfr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,79.15666683687755,1.8102198031222727,6.257053151598119,0.2712487351943338,469647.0,21547.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0027140999900439056,0.0001398999975208426,40.0,0.0,x25519,771.0,5.0,0.018632800018167472,0.0006134000050224131,0.001741750009387033,0.00012215000970172696,6.785249975109763e-05,3.497499938021066e-06,2.4162912529242162e-05,6.38891624353051e-07,200.0,0.0,0.0,0.0,linear,2415.4087890625005,83.1379882812455,0.0,0.0,162.5,20.5,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,59.82487276644126,0.8241111994096464,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,146726.5,16053.5,188.5,22.5,608.5,25.5,797.0,3.0,0.7633784634760705,0.02912153652392946,0.7890534575112379,0.0279568517671126,B:DRL-EAURP(senior),200.0,0.0,215.5,41.5,581.5,38.5,581.5,38.5,26.0,2.0,20261409.0,500.0,20000.0,0.0,18.78588,0.8618800000000011,4017.5127233558733,82.41111994096559,2,B: DRL-EAURP (senior code) | linear energy,B: DRL-EAURP (senior code),energy,linear,,,,,,,0.7722544080604534,0.16225440806045338,0.526756926952141,0.05824307304785892,7.5,0.5,797.0,3.0,5.0,0.0,endpoint_counters,0.7442795937068009,0.013852970240798568,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,79.66372606453109,6.239515018942036,6.368423608768971,0.8356236087689712,473085.0,13995.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0029071500030113384,6.050002411939204e-06,40.0,0.0,x25519,784.5,8.5,0.02108784995834867,0.0010145500073122093,0.0018641500155354152,1.7500042304163799e-06,7.267875007528346e-05,1.512500602984828e-07,2.6869766736753254e-05,1.002112160675343e-06,200.0,0.0,951.6227826967198,28.482646956925578,solar,2460.4514648437776,319.5281250000048,0.0,0.0,175.5,24.5,0.0,0.0,15.5,8.5,0.0,0.0,0.0,0.0,68.91378156280393,3.4425209581254848,100.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,146181.0,11394.0,191.0,16.0,609.0,16.0,800.0,0.0,0.76125,0.020000000000000018,0.7766027807750809,0.028809590358939707,B:DRL-EAURP(senior),200.0,0.0,208.5,42.5,591.5,42.5,591.5,42.5,15.5,8.5,20261409.0,500.0,20000.0,0.0,18.9234,0.5597999999999992,3108.621843719607,344.2520958125483,2,B: DRL-EAURP (senior code) | solar energy,B: DRL-EAURP (senior code),energy,solar,,,,,,,0.78,0.03999999999999998,0.5225,0.04000000000000001,6.5,0.5,800.0,0.0,4.5,0.5,endpoint_counters,0.744266424001714,0.01383980053571171,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,76.24661718165385,3.7418644407093424,5.923227303754266,0.5648273037542664,468505.5,19732.5,796.5,0.5,0.976689862858771,3.979511405427516e-05,788.5,6.5,2696.5,2.5,0.0,0.0,0.0,0.0,2.5,1.5,0.025,0.015000000000000001,0.0,0.0,97.5,1.5,0.0,0.0,0.0,0.0,0.005778200003987877,0.000477699995826697,40.0,0.0,x25519,770.0,2.0,0.04625479997048387,0.002851899989764206,0.0036307500122347847,0.00024965000557131134,0.00014445500009969693,1.1942499895667424e-05,6.0081194302629985e-05,3.859821270609694e-06,200.0,0.0,0.0,0.0,linear,2260.750830078129,187.6639160156176,0.0,0.0,164.5,17.5,0.0,0.0,26.5,2.5,0.0,0.0,0.0,0.0,61.3458240386704,1.8651370268845682,100.0,0.0,200.0,0.0,100.0,0.0,2.5,1.5,0.0,0.0,147087.5,16905.5,191.0,20.0,605.5,19.5,796.5,0.5,0.7602165469757823,0.02495933242120263,0.7863031627806563,0.023282329447322947,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,428.5,37.5,26.5,2.5,20261409.0,500.0,20000.0,0.0,18.74022,0.7893000000000008,3865.4175961329606,186.5137026884563,2,C: AR-EAURP (advancement) | linear energy,C: AR-EAURP (advancement),energy,linear,,,,,,,,,,,,,,,,,,,,,,,,0.24832635291967176,0.003847107437452535,0.20362098502779347,0.0013199802904307473,0.2975029380129439,0.001999094328559853,0.2505497240395909,0.000528032818461921,11.0,3.0,2.5,1.5,6.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,dqn,57229.0,398.0,55895.0,391.0,18.598676406926415,0.05386471861472408,18.598676406926415,0.05386471861472408,0.0,0.0,0.0,0.0,0.05,0.0,30.156071662902832,5.295378684997559,14291.5,99.5,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0
none,76.39782330794162,4.800435753544846,5.920566188197768,0.6494338118022331,476167.0,14037.0,798.5,1.5,0.9766326642412622,0.00015039667998595352,781.5,17.5,2699.0,1.0,0.0,0.0,0.0,0.0,3.5,0.5,0.035,0.005000000000000001,0.0,0.0,96.5,0.5,0.0,0.0,0.0,0.0,0.005256550006379257,7.649998224223964e-06,40.0,0.0,x25519,779.5,3.5,0.04539764999572071,0.0009103499542106874,0.0033024000094883377,6.469999971159268e-05,0.00013141375015948145,1.912499556055964e-07,5.824586640811845e-05,1.4293912593189223e-06,200.0,0.0,951.0170979981262,28.061470767595495,solar,2313.1376953125105,250.5302734374991,0.0,0.0,166.0,17.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,70.37239431629186,2.753972866416788,100.0,0.0,200.0,0.0,100.0,0.0,3.5,0.5,0.0,0.0,141588.0,9925.0,185.0,12.0,613.5,13.5,798.5,1.5,0.7682865432873274,0.015463456712672519,0.787136607812932,0.020853082908717457,C:AR-EAURP,200.0,0.0,0.0,0.0,0.0,0.0,425.0,20.0,19.0,5.0,20261409.0,500.0,20000.0,0.0,19.046680000000002,0.5614800000000013,2962.7605683708143,275.39728664167797,2,C: AR-EAURP (advancement) | solar energy,C: AR-EAURP (advancement),energy,solar,,,,,,,,,,,,,,,,,,,,,,,,0.2606514379068006,0.003599541425902353,0.1984563375029449,0.0012389931830745632,0.2897241541518792,0.0018341095753561798,0.2511680704383753,0.000526438667471596,11.5,2.5,3.5,0.5,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dqn,58824.0,400.0,57449.5,399.5,18.836386363636386,0.05719372294372782,18.836386363636386,0.05719372294372782,0.0,0.0,0.0,0.0,0.05,0.0,31.87910270690918,4.48362922668457,14690.0,100.0,torch,60.0,0.0,,1.3909976482391357,0.0,0.666419506072998,0.0,0.7169022921081921,0.0,0.0,0.0,0.9673173173173173,0.0,torch,10.0,0.0,1.0,0.0,0.0,0.0,-0.6308546167405029,0.0,0.015030753142760048,0.0,0.024506141373784835,0.0,17550.0,0.0,0.018448787645810105,0.0,0.03764533491656735,0.0,0.00921648869768733,0.0,0.023273000008882033,0.0,0.0002494244483775387,0.0,10.0,0.0,0.0,0.0
